INCIDENT_DATE,INCIDENT_NUMBER,LOCATION_DISTRICT,OFFENSE_CODE,OFFENSE_DESCRIPTION,WEAPON_TYPE,INCIDENT_LOCATION,CITY,STATE,ZIP,LATITUDE,LONGITUDE,Location 1
07/08/2017 05:30:00 AM,2017-082599,93.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,35 NANDINA CIR,LITTLE ROCK,AR,72210,34.652782,-92.430746,"(34.652782, -92.430746)"
07/07/2018 10:45:00 PM,2018-084278,54.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,1321 JEFFERSON ST,LITTLE ROCK,AR,72204,34.741217,-92.326065,"(34.741217, -92.326065)"
07/05/2019 10:50:00 PM,2019-083790,54.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,KNIFE/CUTTING INSTRUMENT,4201 W 13TH ST,LITTLE ROCK,AR,72204,34.739448,-92.320371,"(34.739448, -92.320371)"
07/03/2021 12:01:00 AM,2021-077330,82.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,7501 INTERSTATE 30,LITTLE ROCK,AR,72209,34.67772,-92.32143,"(34.67772, -92.32143)"
07/02/2017 08:00:00 AM,2017-079464,90.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,OTHER,46 WESTMONT CIR,LITTLE ROCK,AR,72209,34.696347,-92.352776,"(34.696347, -92.352776)"
07/02/2017 03:20:00 AM,2017-079422,54.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,1600 S ELM ST,LITTLE ROCK,AR,72204,34.736919,-92.319168,"(34.736919, -92.319168)"
07/01/2021 06:18:00 PM,2021-076572,62.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,10200 N RODNEY PARHAM RD,LITTLE ROCK,AR,72227,34.766907,-92.387244,"(34.766907, -92.387244)"
06/28/2020 11:29:00 PM,2020-071351,52.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,UNKNOWN,2409  HOWARD ST,LITTLE ROCK,AR,72206,34.7265,-92.298503,"(34.7265, -92.298503)"
06/25/2020 12:50:00 AM,2020-069466,82.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,9311 STILLMAN DR,LITTLE ROCK,AR,72209,,,
06/20/2020 12:55:00 PM,2020-067392,72.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,RIFLE,19116  SUMMERSHADE DR,LITTLE ROCK,AR,72223,34.776252,-92.48276,"(34.776252, -92.48276)"
06/20/2020 12:25:00 AM,2020-067223,54.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,4726 ASHER AVE,LITTLE ROCK,AR,72204,34.722806,-92.326859,"(34.722806, -92.326859)"
06/19/2021 12:20:00 AM,2021-070229,61.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,6310  COLONEL GLENN RD,LITTLE ROCK,AR,72204,34.718758,-92.345399,"(34.718758, -92.345399)"
06/16/2021 08:57:00 PM,2021-069177,,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,4023 RANGEL RD,LITTLE ROCK,AR,72206,,,
06/15/2020 11:22:00 PM,2020-065550,64.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,1600 JOHN BARROW RD,LITTLE ROCK,AR,72204,34.720913,-92.380237,"(34.720913, -92.380237)"
06/14/2021 06:39:00 PM,2021-068244,53.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,3201 W ROOSEVELT RD,LITTLE ROCK,AR,72204,34.723478,-92.31017,"(34.723478, -92.31017)"
06/13/2019 02:00:00 PM,2019-072596,54.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,4616 PRINCETON DR,LITTLE ROCK,AR,72204,34.736326,-92.325895,"(34.736326, -92.325895)"
06/13/2019 02:00:00 PM,2019-072596,54.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,4616 PRINCETON DR,LITTLE ROCK,AR,72204,34.736326,-92.325895,"(34.736326, -92.325895)"
06/13/2019 02:00:00 PM,2019-072596,54.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,4616 PRINCETON DR,LITTLE ROCK,AR,72204,34.736326,-92.325895,"(34.736326, -92.325895)"
06/09/2019 01:56:00 AM,2019-070616,81.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,5300 BASELINE RD,LITTLE ROCK,AR,72209,34.670112,-92.337504,"(34.670112, -92.337504)"
06/09/2018 07:50:00 PM,2018-070276,81.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,KNIFE/CUTTING INSTRUMENT,8706 STANTON RD,LITTLE ROCK,AR,72209,34.67021,-92.333218,"(34.67021, -92.333218)"
06/08/2018 07:48:00 PM,2018-069868,52.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,2718 S ARCH ST,LITTLE ROCK,AR,72206,34.721705,-92.280239,"(34.721705, -92.280239)"
06/05/2020 07:19:00 PM,2020-061525,62.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,1500 N SHACKLEFORD RD,LITTLE ROCK,AR,72211,34.76855,-92.396913,"(34.76855, -92.396913)"
06/05/2020 06:19:00 PM,2020-061502,51.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,1200 W 2ND ST,LITTLE ROCK,AR,72201,34.748906,-92.283614,"(34.748906, -92.283614)"
06/03/2021 09:22:00 PM,2021-062844,82.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,5924  BASELINE RD,LITTLE ROCK,AR,72209,34.669154,-92.344349,"(34.669154, -92.344349)"
06/02/2020 08:59:00 PM,2020-060295,60.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,6404  CANTRELL RD,LITTLE ROCK,AR,72207,34.768744,-92.344696,"(34.768744, -92.344696)"
05/29/2020 04:19:00 PM,2020-058336,52.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,KNIFE/CUTTING INSTRUMENT,2517 DR MARTIN LUTHER KING DR,LITTLE ROCK,AR,72206,34.72413,-92.289483,"(34.72413, -92.289483)"
05/28/2021 09:21:00 PM,2021-059956,52.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,RIFLE,2400  MARSHALL ST,LITTLE ROCK,AR,72206,34.726215,-92.291991,"(34.726215, -92.291991)"
05/28/2021 06:32:00 PM,2021-059899,42.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,1008  COLLEGE ST,LITTLE ROCK,AR,72202,34.737656,-92.258685,"(34.737656, -92.258685)"
05/27/2017 09:40:00 AM,2017-062564,81.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,UNKNOWN,8510 SCOTT HAMILTON DR,LITTLE ROCK,AR,72209,34.67104,-92.317818,"(34.67104, -92.317818)"
05/27/2017 03:31:00 AM,2017-062484,54.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,4200 ASHER AVE,LITTLE ROCK,AR,72205,34.745439,-92.381804,"(34.745439, -92.381804)"
05/26/2021 08:06:00 PM,2021-058867,80.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,5601 S UNIVERSITY AVE,LITTLE ROCK,AR,72209,34.698662,-92.345025,"(34.698662, -92.345025)"
05/23/2021 08:45:00 PM,2021-057354,82.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,2401 W 65TH ST,LITTLE ROCK,AR,72209,34.688184,-92.304128,"(34.688184, -92.304128)"
05/23/2018 06:43:00 PM,2018-062071,62.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,UNKNOWN,8522 WESTWOOD,LITTLE ROCK,AR,72202,34.70567,-92.370961,"(34.70567, -92.370961)"
05/21/2020 04:57:00 PM,2020-054782,91.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,10204 MILKYWAY DR,LITTLE ROCK,AR,72209,34.65769,-92.370437,"(34.65769, -92.370437)"
05/19/2021 10:15:00 PM,2021-055439,53.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,KNIFE/CUTTING INSTRUMENT,3108 W 13TH ST,LITTLE ROCK,AR,72204,34.739342,-92.30861,"(34.739342, -92.30861)"
05/15/2017 08:10:00 AM,2017-056473,91.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,11500 CHICOT RD,LITTLE ROCK,AR,72103,34.645877,-92.363563,"(34.645877, -92.363563)"
05/15/2017 08:10:00 AM,2017-056473,91.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,11500 CHICOT RD,LITTLE ROCK,AR,72103,34.645877,-92.363563,"(34.645877, -92.363563)"
05/10/2018 06:34:00 PM,2018-055973,90.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,8608 EDWINA DR,LITTLE ROCK,AR,72209,34.67766,-92.371969,"(34.67766, -92.371969)"
05/08/2018 09:30:00 PM,2018-055048,54.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,4204 W 24TH ST,LITTLE ROCK,AR,72204,34.72968,-92.320827,"(34.72968, -92.320827)"
05/08/2017 12:01:00 AM,2017-053092,52.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,2510 S ARCH ST,LITTLE ROCK,AR,72206,34.724036,-92.280103,"(34.724036, -92.280103)"
05/08/2017 09:30:00 PM,2017-053425,81.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,8309 STANTON RD,LITTLE ROCK,AR,72209,34.673533,-92.332975,"(34.673533, -92.332975)"
05/05/2019 09:00:00 PM,2019-054413,53.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,3521 MARYLAND AVE,LITTLE ROCK,AR,72204,34.742847,-92.313225,"(34.742847, -92.313225)"
05/04/2017 06:59:00 PM,2017-051369,54.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,KNIFE/CUTTING INSTRUMENT,5105 W 29TH ST,LITTLE ROCK,AR,72204,34.725565,-92.331018,"(34.725565, -92.331018)"
05/01/2020 06:08:00 PM,2020-046966,64.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,1 KARON CT,LITTLE ROCK,AR,72205,34.736283,-92.378258,"(34.736283, -92.378258)"
04/29/2020 02:34:00 AM,2020-045931,63.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,2920 ROMINE RD,LITTLE ROCK,AR,72204,34.726232,-92.382019,"(34.726232, -92.382019)"
04/27/2017 02:45:00 PM,2017-047849,41.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,1805 PARK LN,LITTLE ROCK,AR,72206,34.730873,-92.267294,"(34.730873, -92.267294)"
04/26/2017 05:15:00 PM,2017-047453,60.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,6115 W MARKHAM ST,LITTLE ROCK,AR,72205,34.75235,-92.343454,"(34.75235, -92.343454)"
04/25/2021 04:41:00 PM,2021-044031,42.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,1900 E 6TH ST,LITTLE ROCK,AR,72202,34.742278,-92.248502,"(34.742278, -92.248502)"
04/23/2021 02:35:00 PM,2021-043154,42.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,UNKNOWN,1015 E 10TH ST,LITTLE ROCK,AR,72202,34.737843,-92.25883,"(34.737843, -92.25883)"
04/19/2020 03:05:00 PM,2020-042510,81.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,5001 W 65TH ST,LITTLE ROCK,AR,72205,34.689186,-92.332632,"(34.689186, -92.332632)"
04/19/2020 03:05:00 PM,2020-042510,81.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,5001 W 65TH ST,LITTLE ROCK,AR,72205,34.689186,-92.332632,"(34.689186, -92.332632)"
04/18/2020 09:45:00 PM,2020-042306,54.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,2901 S MONROE ST,LITTLE ROCK,AR,72204,34.725326,-92.328379,"(34.725326, -92.328379)"
04/17/2021 09:29:00 AM,2021-040550,55.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,901 FAIR PARK BLVD,LITTLE ROCK,AR,72204,34.74392,-92.333919,"(34.74392, -92.333919)"
04/17/2019 01:15:00 AM,2019-045852,52.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,2400 S CROSS ST,LITTLE ROCK,AR,72206,34.725918,-92.287442,"(34.725918, -92.287442)"
04/14/2020 12:29:00 PM,2020-040672,82.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,7325 TWIN OAKS RD,LITTLE ROCK,AR,72209,34.662887,-92.360374,"(34.662887, -92.360374)"
04/13/2018 01:47:00 AM,2018-043369,52.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,700 W 26TH ST,LITTLE ROCK,AR,72206,34.723562,-92.28133,"(34.723562, -92.28133)"
04/12/2021 06:33:00 AM,2021-038338,53.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,UNKNOWN,2710  WRIGHT AV,LITTLE ROCK,AR,72202,34.731416,-92.304725,"(34.731416, -92.304725)"
04/10/2021 12:28:00 AM,2021-037497,54.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,4524 ASHER AVE,LITTLE ROCK,AR,72204,34.723444,-92.325269,"(34.723444, -92.325269)"
04/10/2021 05:34:00 PM,2021-037741,92.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,1  BASS PRO DR,LITTLE ROCK,AR,72209,34.658744,-92.409321,"(34.658744, -92.409321)"
04/08/2021 04:23:00 PM,2021-036907,91.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,7700 N CHICOT RD,LITTLE ROCK,AR,72209,34.679417,-92.362297,"(34.679417, -92.362297)"
04/06/2021 10:00:00 PM,2021-036184,61.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,6310  COLONEL GLENN RD,LITTLE ROCK,AR,72204,34.718758,-92.345399,"(34.718758, -92.345399)"
04/05/2018 08:23:00 PM,2018-040137,80.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,5301 MABELVALE PIKE,LITTLE ROCK,AR,72209,34.701599,-92.341194,"(34.701599, -92.341194)"
04/03/2020 09:56:00 PM,2020-036902,91.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,9008 WOODFORD DR,LITTLE ROCK,AR,72209,34.668573,-92.372142,"(34.668573, -92.372142)"
04/03/2017 09:58:00 PM,2017-036844,82.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,RIFLE,4300 BRUNO RD,LITTLE ROCK,AR,72209,34.666853,-92.326445,"(34.666853, -92.326445)"
04/01/2021 03:18:00 PM,2021-033744,93.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,3710  BOYD ST,LITTLE ROCK,AR,72204,34.71937,-92.370076,"(34.71937, -92.370076)"
04/01/2018 05:48:00 PM,2018-038283,90.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,11100 DAVID O DODD RD,LITTLE ROCK,AR,72204,34.692541,-92.400047,"(34.692541, -92.400047)"
03/31/2018 08:21:00 PM,2018-037977,62.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,6420 COLONEL GLENN RD,LITTLE ROCK,AR,72204,34.718123,-92.348512,"(34.718123, -92.348512)"
03/28/2017 11:42:00 PM,2017-034312,52.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,1314 W 19TH ST,LITTLE ROCK,AR,72206,34.731022,-92.288975,"(34.731022, -92.288975)"
03/27/2020 08:27:00 AM,2020-034076,52.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,2924 SOUTH GAINES STREET,LITTLE ROCK,AR,72206,34.721586,-92.281453,"(34.721586, -92.281453)"
03/27/2018 03:15:00 PM,2018-036146,54.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,2100 S TYLER ST,LITTLE ROCK,AR,72204,34.732815,-92.33371,"(34.732815, -92.33371)"
03/26/2018 06:59:00 AM,2018-035460,93.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,UNKNOWN,31 REDLEAF CIR,LITTLE ROCK,AR,72210,34.676143,-92.41804,"(34.676143, -92.41804)"
03/26/2017 07:16:00 PM,2017-033407,52.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,1300 W 21ST ST,LITTLE ROCK,AR,72206,34.729017,-92.288292,"(34.729017, -92.288292)"
03/24/2017 08:30:00 PM,2017-032651,81.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,8701 INTERSTATE 30,LITTLE ROCK,AR,72209,34.678997,-92.347123,"(34.678997, -92.347123)"
03/24/2017 08:30:00 PM,2017-032651,81.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,8701 INTERSTATE 30,LITTLE ROCK,AR,72209,34.678997,-92.347123,"(34.678997, -92.347123)"
03/19/2018 10:30:00 PM,2018-032331,53.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,2100 S OAK ST,LITTLE ROCK,AR,72204,34.73233,-92.316185,"(34.73233, -92.316185)"
03/19/2018 10:30:00 PM,2018-032331,53.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,2100 S OAK ST,LITTLE ROCK,AR,72204,34.73233,-92.316185,"(34.73233, -92.316185)"
03/19/2017 11:02:00 PM,2017-030586,62.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,6420 COLONEL GLENN RD,LITTLE ROCK,AR,72204,34.718123,-92.348512,"(34.718123, -92.348512)"
03/17/2021 02:10:00 AM,2021-026991,55.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,4301 W MARKHAM ST,LITTLE ROCK,AR,72207,34.765631,-92.352774,"(34.765631, -92.352774)"
03/17/2018 12:50:00 AM,2018-031595,61.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,3101 BOYLE PARK RD,LITTLE ROCK,AR,72204,34.736751,-92.345195,"(34.736751, -92.345195)"
03/13/2021 03:57:00 PM,2021-025547,61.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,3101  BOYLE PARK RD,LITTLE ROCK,AR,72204,34.725121,-92.355771,"(34.725121, -92.355771)"
03/13/2018 12:00:00 AM,2018-029794,52.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,FIREARM,900 W 26TH ST,LITTLE ROCK,AR,72206,34.723653,-92.283715,"(34.723653, -92.283715)"
03/12/2021 08:39:00 PM,2021-025204,80.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,UNKNOWN,4810 TERRA VISTA CIR,LITTLE ROCK,AR,72202,34.742747,-92.29279,"(34.742747, -92.29279)"
03/12/2019 06:31:00 PM,2019-030796,43.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,KNIFE/CUTTING INSTRUMENT,2921 SPRINGER BLVD,LITTLE ROCK,AR,72206,34.720206,-92.258657,"(34.720206, -92.258657)"
03/10/2020 12:55:00 PM,2020-027966,53.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,OTHER,1919 BROWN ST,LITTLE ROCK,AR,72204,34.733161,-92.310294,"(34.733161, -92.310294)"
03/07/2017 08:08:00 PM,2017-025944,42.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,KNIFE/CUTTING INSTRUMENT,1105 E 8TH ST,LITTLE ROCK,AR,72202,34.740437,-92.258945,"(34.740437, -92.258945)"
03/06/2020 10:51:00 PM,2020-026600,72.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,4218 CARTER LN,LITTLE ROCK,AR,72223,34.793847,-92.451933,"(34.793847, -92.451933)"
03/06/2017 11:41:00 AM,2017-025319,64.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,8800 W 32ND ST,LITTLE ROCK,AR,72204,34.724319,-92.372908,"(34.724319, -92.372908)"
02/28/2021 03:50:00 PM,2021-019801,61.0,09A,MURDER & NONNEGLIGENT MANSLAUGHTER,HANDGUN,8415 W MARKHAM ST,LITTLE ROCK,AR,72205,34.751897,-92.368235,"(34.751897, -92.368235)"
